Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,TerminationType,TerminationDescription
48,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,2733,Female,1,Sales Executive,Single,45910,9,Y,16,8,0,23,6,1,0,0,Voluntary,Allow decide education consider early such.
28,Yes,Travel_Rarely,Research & Development,10,1,Medical,1,2734,Male,1,Sales Executive,Single,25610,1,Y,22,8,1,2,3,2,2,2,Unk,
44,No,Travel_Rarely,Research & Development,1,1,Medical,1,2735,Female,3,Research Scientist,Divorced,15630,5,Y,12,8,2,9,3,4,1,3,Involuntary,Material thousand usually.
35,No,Non-Travel,Research & Development,5,4,Technical Degree,1,2736,Female,3,Manufacturing Director,Married,48980,2,Y,15,8,2,10,2,4,2,3,Resignation,Not later mission use industry family at.
26,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,2737,Female,3,Sales Executive,Married,47890,7,Y,20,8,1,5,2,2,0,0,Unk,
33,No,Travel_Frequently,Sales,29,4,Life Sciences,1,2738,Female,1,Human Resources,Single,31800,1,Y,14,8,1,15,2,15,8,12,Resignation,Beat hand ready reason development else doctor.
35,No,Travel_Frequently,Research & Development,15,3,Medical,1,2739,Male,3,Manufacturing Director,Married,65490,1,Y,20,8,0,9,3,9,1,8,Retirement,Truth hope she after.
35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,1,2740,Female,1,Laboratory Technician,Married,63880,3,Y,13,8,0,4,6,2,2,2,Resignation,Whatever up again yeah wear red.
31,No,Travel_Rarely,Sales,10,2,Life Sciences,1,2741,Female,2,Research Scientist,Divorced,112440,3,Y,12,8,1,10,3,7,1,7,Unk,
37,No,Travel_Rarely,Sales,4,3,Marketing,1,2742,Male,4,Human Resources,Divorced,160320,1,Y,13,8,0,7,2,7,0,7,Voluntary,Hot stage record listen cost against.
32,No,Travel_Rarely,Research & Development,21,3,Other,1,2743,Male,2,Sales Executive,Married,23620,1,Y,11,8,0,9,2,9,7,8,Resignation,Find by campaign. Bit oil show cultural up smile.
38,No,Travel_Frequently,Research & Development,25,3,Medical,1,2744,Male,2,Manufacturing Director,Single,163280,1,Y,17,8,3,10,2,10,9,9,Retirement,Good talk past.
50,No,Travel_Rarely,Sales,2,4,Marketing,1,2745,Female,4,Research Scientist,Divorced,83760,5,Y,14,8,3,29,2,27,13,8,Involuntary,Suddenly myself debate official training three.
59,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,2746,Male,1,Laboratory Technician,Single,166060,7,Y,11,8,0,28,6,21,7,9,Unk,
36,No,Travel_Rarely,Sales,1,2,Marketing,1,2747,Female,2,Sales Executive,Divorced,86060,1,Y,14,8,2,17,3,17,12,8,Resignation,Place hear beat.
55,No,Travel_Rarely,Research & Development,7,3,Medical,1,2748,Male,3,Research Scientist,Divorced,22720,2,Y,17,8,1,21,2,5,0,2,Involuntary,Only something seven relate leg however.
36,No,Travel_Frequently,Research & Development,3,3,Life Sciences,1,2749,Female,2,Laboratory Technician,Single,20180,1,Y,13,8,0,6,5,6,0,3,Voluntary,Foreign friend policy green.
45,No,Travel_Rarely,Research & Development,1,2,Medical,1,2750,Female,1,Sales Executive,Divorced,70830,2,Y,12,8,1,25,5,1,0,0,Resignation,Minute between another local country.
35,No,Travel_Frequently,Human Resources,9,3,Other,1,2751,Female,2,Sales Representative,Married,40840,4,Y,13,8,1,5,3,3,1,2,Resignation,Six agreement take. Newspaper back land health.
36,Yes,Travel_Rarely,Sales,7,2,Life Sciences,1,2752,Male,4,Laboratory Technician,Married,144110,0,Y,18,8,3,2,2,1,0,0,Involuntary,Follow arrive inside source.
59,No,Travel_Frequently,Research & Development,10,4,Life Sciences,1,2753,Male,3,Research Scientist,Single,23080,7,Y,19,8,1,20,4,4,1,3,Voluntary,Assume none mother note poor indeed.
29,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,2754,Female,1,Sales Representative,Married,48410,0,Y,11,8,0,6,3,5,0,4,Retirement,Begin person since way. Thus region happy no.
31,No,Travel_Rarely,Research & Development,3,2,Medical,1,2755,Female,3,Sales Executive,Single,42850,1,Y,21,8,1,1,2,1,1,0,Voluntary,Safe cost bar use per both tend.
32,No,Travel_Rarely,Sales,3,4,Life Sciences,1,2756,Male,2,Manufacturing Director,Married,97150,1,Y,15,8,1,10,1,10,0,9,Unk,
36,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2757,Male,2,Sales Representative,Married,43200,3,Y,17,8,0,5,2,1,0,0,Resignation,Then foot not.
31,No,Travel_Rarely,Research & Development,27,3,Medical,1,2758,Female,2,Research Director,Single,21320,1,Y,18,8,0,11,3,11,1,8,Unk,
35,No,Travel_Rarely,Research & Development,2,4,Medical,1,2759,Male,2,Healthcare Representative,Single,101240,0,Y,14,8,1,16,2,15,2,8,Voluntary,Development second material common.
45,No,Travel_Rarely,Human Resources,14,3,Human Resources,1,2760,Female,1,Sales Executive,Married,54730,4,Y,13,8,0,17,3,0,0,0,Voluntary,Believe kitchen whose true.
37,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,2761,Female,3,Sales Executive,Single,52070,4,Y,17,8,3,16,3,5,0,2,Resignation,Wide smile scene such society contain.
46,No,Travel_Rarely,Research & Development,9,3,Medical,1,2762,Male,3,Manager,Divorced,164370,8,Y,15,8,1,16,0,4,0,2,Unk,
30,No,Travel_Rarely,Sales,18,3,Life Sciences,1,2763,Male,4,Human Resources,Married,22960,1,Y,18,8,1,10,2,10,3,0,Unk,
35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1,2764,Female,3,Human Resources,Single,40690,1,Y,13,8,0,6,5,6,0,4,Unk,
55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2765,Female,2,Laboratory Technician,Married,74410,3,Y,12,8,1,24,4,1,1,0,Retirement,Read PM learn third clearly film news.
38,No,Non-Travel,Sales,11,1,Marketing,1,2766,Male,2,Laboratory Technician,Divorced,24300,7,Y,13,8,2,17,2,13,1,9,Resignation,Ball they group who.
34,No,Travel_Rarely,Research & Development,8,2,Medical,1,2767,Male,1,Research Scientist,Married,58780,1,Y,14,8,0,5,1,5,1,3,Unk,
56,No,Travel_Rarely,Human Resources,2,1,Medical,1,2768,Male,2,Sales Executive,Single,26440,4,Y,11,8,1,37,2,6,0,2,Unk,
23,No,Travel_Rarely,Research & Development,10,3,Medical,1,2769,Male,2,Laboratory Technician,Divorced,64390,3,Y,22,8,3,3,2,0,0,0,Resignation,Tonight address serve yard race.
51,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,2770,Female,5,Manufacturing Director,Married,24510,3,Y,17,8,0,10,2,4,0,3,Involuntary,Summer might develop TV magazine down.
30,No,Travel_Rarely,Sales,8,2,Technical Degree,1,2771,Male,1,Sales Representative,Married,63920,1,Y,21,8,1,11,2,11,10,8,Unk,
46,Yes,Travel_Rarely,Sales,1,2,Medical,1,2772,Female,2,Research Scientist,Single,97140,1,Y,22,8,0,9,0,9,4,7,Unk,
40,No,Travel_Frequently,Research & Development,6,3,Medical,1,2773,Male,1,Healthcare Representative,Married,60770,1,Y,16,8,2,22,2,22,11,11,Unk,
51,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,2774,Female,5,Sales Representative,Single,24500,0,Y,12,8,1,11,2,10,1,0,Unk,
30,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,2775,Male,1,Manufacturing Director,Divorced,92500,1,Y,12,8,3,11,0,11,2,7,Unk,
46,No,Travel_Frequently,Research & Development,12,1,Medical,1,2776,Male,1,Laboratory Technician,Married,20740,2,Y,15,8,1,21,3,10,9,5,Involuntary,Oil prepare serious affect.
32,No,Travel_Rarely,Sales,15,3,Marketing,1,2777,Male,1,Research Scientist,Single,101690,1,Y,14,8,0,12,6,11,5,7,Voluntary,Subject network inside.
54,No,Travel_Rarely,Research & Development,25,1,Medical,1,2778,Female,1,Laboratory Technician,Married,48550,9,Y,25,8,1,16,2,4,0,3,Unk,
24,No,Travel_Rarely,Sales,6,2,Marketing,1,2779,Male,2,Research Scientist,Married,40870,0,Y,20,8,3,4,1,3,0,2,Voluntary,Notice strong involve music fact door move.
28,No,Non-Travel,Sales,9,4,Medical,1,2780,Male,2,Laboratory Technician,Married,23670,1,Y,13,8,0,5,2,5,0,4,Unk,
58,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,2781,Male,2,Sales Executive,Single,29720,0,Y,14,8,0,38,2,37,1,8,Unk,
44,No,Non-Travel,Research & Development,23,2,Medical,1,2782,Female,1,Research Scientist,Married,195860,4,Y,16,8,0,17,3,3,1,2,Resignation,Own road black catch help agreement.
37,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,1,2783,Male,2,Healthcare Representative,Divorced,54840,4,Y,17,8,0,7,4,3,0,2,Unk,
32,No,Travel_Rarely,Human Resources,12,2,Human Resources,1,2784,Female,1,Sales Representative,Single,20610,1,Y,15,8,1,1,2,1,0,0,Unk,
20,Yes,Travel_Frequently,Sales,4,4,Life Sciences,1,2785,Female,2,Healthcare Representative,Single,99240,1,Y,22,8,0,1,3,1,1,0,Unk,
34,No,Travel_Rarely,Research & Development,1,4,Other,1,2786,Male,4,Laboratory Technician,Single,41980,1,Y,22,8,1,16,2,16,2,10,Resignation,Style now then seven.
37,No,Non-Travel,Sales,24,2,Life Sciences,1,2787,Male,1,Research Scientist,Divorced,68150,5,Y,20,8,1,17,3,1,0,0,Involuntary,Mr everyone identify how pressure way.
59,No,Non-Travel,Research & Development,12,2,Life Sciences,1,2788,Male,2,Sales Executive,Married,47230,9,Y,14,8,0,30,0,3,2,2,Unk,
50,No,Travel_Frequently,Research & Development,3,4,Medical,1,2789,Male,4,Research Scientist,Married,61420,3,Y,13,8,2,28,3,8,0,7,Unk,
25,Yes,Travel_Rarely,Sales,10,1,Marketing,1,2790,Male,2,Research Director,Single,82370,1,Y,13,8,0,6,6,6,0,3,Unk,
25,No,Travel_Rarely,Research & Development,26,3,Technical Degree,1,2791,Male,1,Laboratory Technician,Married,88530,1,Y,22,8,1,2,3,2,2,1,Resignation,Summer begin quickly.
22,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,2792,Male,1,Sales Representative,Single,193310,1,Y,12,8,1,1,2,0,0,0,Unk,
51,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,2793,Female,1,Sales Executive,Single,20730,3,Y,14,8,1,23,4,13,12,8,Unk,
34,Yes,Travel_Frequently,Human Resources,4,4,Life Sciences,1,2794,Female,5,Sales Executive,Single,55620,1,Y,15,8,0,9,3,9,0,6,Unk,
54,No,Non-Travel,Research & Development,9,3,Life Sciences,1,2795,Male,1,Laboratory Technician,Single,196130,2,Y,17,8,0,23,5,5,4,4,Unk,
24,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,2796,Male,2,Laboratory Technician,Married,34070,0,Y,13,8,1,6,4,5,1,2,Unk,
34,No,Travel_Rarely,Sales,4,3,Marketing,1,2797,Female,2,Sales Representative,Divorced,50630,6,Y,12,8,1,12,2,1,0,0,Unk,
37,No,Travel_Rarely,Sales,6,1,Technical Degree,1,2798,Male,1,Laboratory Technician,Single,46390,2,Y,12,8,2,12,3,5,1,3,Unk,
34,No,Travel_Rarely,Sales,9,2,Medical,1,2799,Male,2,Healthcare Representative,Single,48760,2,Y,21,8,1,14,3,11,5,8,Retirement,Environmental region affect have it.
36,No,Travel_Frequently,Human Resources,7,3,Medical,1,2800,Male,1,Research Scientist,Married,26900,0,Y,11,8,0,10,1,9,2,8,Unk,
36,No,Travel_Rarely,Research & Development,1,3,Medical,1,2801,Female,2,Manufacturing Director,Divorced,175670,5,Y,13,8,0,7,6,1,0,0,Involuntary,Hope any environment reflect realize.
43,No,Travel_Frequently,Research & Development,3,4,Life Sciences,1,2802,Male,1,Sales Executive,Married,24080,1,Y,12,8,1,25,3,25,4,12,Involuntary,Eat unit push read. Weight decide prove defense.
30,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,2803,Female,3,Healthcare Representative,Divorced,28140,1,Y,24,8,0,10,2,10,0,9,Unk,
33,No,Non-Travel,Sales,7,3,Life Sciences,1,2804,Male,2,Sales Executive,Married,112450,0,Y,21,8,0,8,3,7,0,7,Resignation,Condition whole however senior water.
56,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,1,2805,Male,2,Laboratory Technician,Married,33120,9,Y,19,8,0,7,1,5,4,3,Unk,
51,No,Travel_Rarely,Research & Development,3,2,Other,1,2806,Female,2,Sales Representative,Single,190490,7,Y,14,8,1,23,2,20,15,15,Resignation,Write arrive produce since.
31,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,2807,Female,3,Sales Executive,Married,21410,4,Y,20,8,0,12,2,7,7,7,Voluntary,Fact order police ability another pretty add.
26,No,Travel_Rarely,Sales,17,3,Medical,1,2808,Female,2,Manager,Married,57690,1,Y,19,8,0,5,4,5,4,3,Unk,
58,Yes,Travel_Rarely,Sales,2,2,Medical,1,2809,Female,1,Research Scientist,Married,43850,1,Y,13,8,1,40,2,40,15,6,Resignation,Without option agent show term.
19,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,1,2810,Male,1,Manager,Single,53320,1,Y,23,8,1,0,2,0,0,0,Involuntary,Stuff painting partner my.
22,No,Travel_Rarely,Sales,29,4,Technical Degree,1,2811,Male,1,Sales Executive,Married,46630,0,Y,13,8,1,3,1,2,2,1,Unk,
49,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2812,Female,1,Sales Executive,Married,47240,1,Y,11,8,1,16,3,15,5,11,Voluntary,Organization above size discuss office.
43,No,Travel_Frequently,Sales,2,2,Life Sciences,1,2813,Male,1,Sales Executive,Single,32110,4,Y,13,8,0,18,2,3,1,2,Unk,
50,No,Travel_Frequently,Research & Development,19,4,Life Sciences,1,2814,Male,2,Sales Executive,Single,53770,4,Y,14,8,1,16,3,2,2,1,Voluntary,Kid decision small fire year eat.
31,Yes,Travel_Rarely,Research & Development,15,1,Medical,1,2815,Female,2,Sales Executive,Married,40660,3,Y,22,8,0,4,2,2,2,2,Unk,
41,No,Travel_Rarely,Research & Development,17,2,Other,1,2816,Male,1,Manufacturing Director,Divorced,52080,3,Y,11,8,3,12,2,9,0,7,Resignation,If data from box movement bad service.
26,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,2817,Male,2,Sales Executive,Married,48770,1,Y,13,8,1,8,5,8,5,7,Unk,
36,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,2818,Male,2,Research Scientist,Divorced,31170,6,Y,21,8,1,7,2,3,0,1,Unk,
51,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,1,2819,Female,1,Manager,Single,15690,2,Y,11,8,0,18,2,4,0,3,Voluntary,Fly draw gun true deal sure.
39,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2820,Female,1,Research Scientist,Married,196580,4,Y,13,8,1,17,3,15,5,9,Retirement,With picture sport this after.
25,No,Travel_Rarely,Sales,29,1,Medical,1,2821,Female,3,Research Scientist,Married,30690,2,Y,14,8,1,6,3,2,2,2,Resignation,Much already above care than.
30,No,Travel_Rarely,Research & Development,21,1,Medical,1,2822,Male,2,Laboratory Technician,Married,104350,0,Y,11,8,0,12,5,11,4,7,Resignation,Approach together husband better.
32,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,2823,Female,2,Research Director,Single,41480,7,Y,15,8,0,10,0,5,0,4,Unk,
45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1,2824,Female,2,Healthcare Representative,Single,57680,5,Y,23,8,1,9,4,6,0,3,Unk,
38,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,2825,Female,2,Research Director,Single,50420,3,Y,16,8,1,19,4,3,2,2,Resignation,Any record environment.
30,No,Travel_Rarely,Sales,13,3,Marketing,1,2826,Female,2,Laboratory Technician,Single,57700,1,Y,16,8,1,5,2,5,0,4,Unk,
32,No,Travel_Frequently,Sales,2,3,Marketing,1,2827,Male,3,Laboratory Technician,Divorced,77560,0,Y,21,8,0,9,3,8,0,7,Involuntary,Star candidate seven television teacher all many.
30,No,Travel_Rarely,Research & Development,1,3,Medical,1,2828,Female,3,Sales Executive,Divorced,103060,5,Y,13,8,0,8,5,3,2,2,Voluntary,Save interest factor training.
30,No,Travel_Rarely,Sales,9,3,Medical,1,2829,Male,2,Research Scientist,Single,39360,0,Y,11,8,1,6,3,5,1,2,Unk,
41,No,Travel_Frequently,Sales,10,2,Medical,1,2830,Female,3,Manufacturing Director,Divorced,79450,4,Y,12,8,1,21,6,7,7,7,Unk,
41,No,Travel_Rarely,Research & Development,10,4,Medical,1,2831,Male,4,Research Scientist,Married,57430,2,Y,12,8,3,7,2,5,1,4,Unk,
19,No,Travel_Rarely,Research & Development,1,3,Other,1,2832,Female,5,Manufacturing Director,Single,152020,1,Y,18,8,3,1,2,1,0,0,Unk,
40,No,Travel_Frequently,Research & Development,26,4,Medical,1,2833,Male,2,Manufacturing Director,Divorced,54400,1,Y,12,8,1,20,2,20,2,13,Resignation,Trouble hot lead article guess travel.
35,No,Travel_Rarely,Sales,8,1,Marketing,1,2834,Female,3,Laboratory Technician,Married,37600,1,Y,14,8,3,10,2,10,0,6,Unk,
53,No,Travel_Rarely,Sales,14,2,Life Sciences,1,2835,Female,5,Manufacturing Director,Married,35170,2,Y,12,8,1,13,1,7,4,5,Involuntary,Cause data speech tough garden body good.
45,No,Travel_Rarely,Sales,1,4,Technical Degree,1,2836,Male,1,Research Scientist,Divorced,25800,8,Y,17,8,3,20,3,17,0,15,Unk,
32,No,Travel_Frequently,Sales,2,2,Life Sciences,1,2837,Female,1,Manufacturing Director,Single,21660,1,Y,19,8,1,9,4,9,3,7,Involuntary,Measure question others smile oil.
29,No,Non-Travel,Research & Development,10,4,Technical Degree,1,2838,Male,3,Healthcare Representative,Married,58690,1,Y,11,8,1,10,6,10,0,9,Involuntary,Attorney control write American.
51,No,Travel_Rarely,Research & Development,1,3,Other,1,2839,Female,3,Research Director,Married,80080,2,Y,15,8,1,10,4,1,0,0,Unk,
58,No,Travel_Rarely,Sales,3,3,Marketing,1,2840,Female,1,Research Scientist,Married,52060,4,Y,11,8,3,9,4,1,0,0,Unk,
40,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1,2841,Male,4,Laboratory Technician,Married,52950,7,Y,18,8,0,15,4,12,2,11,Voluntary,Smile wife newspaper attorney dog discuss write.
34,No,Travel_Frequently,Sales,24,4,Marketing,1,2842,Male,2,Manufacturing Director,Married,164130,6,Y,16,8,0,6,1,4,1,2,Unk,
22,No,Travel_Rarely,Research & Development,3,3,Medical,1,2843,Male,1,Laboratory Technician,Married,132690,1,Y,25,8,1,2,2,2,2,2,Unk,
27,No,Non-Travel,Research & Development,3,3,Medical,1,2844,Male,1,Healthcare Representative,Divorced,27830,6,Y,16,8,1,6,2,2,2,2,Unk,
28,No,Travel_Rarely,Sales,4,4,Life Sciences,1,2845,Male,2,Healthcare Representative,Married,54330,1,Y,13,8,1,5,4,5,0,2,Involuntary,Talk it thousand score least try sound.
57,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2846,Male,2,Manufacturing Director,Divorced,20130,3,Y,14,8,1,12,5,5,1,4,Unk,
27,No,Non-Travel,Research & Development,2,3,Life Sciences,1,2847,Male,1,Manufacturing Director,Divorced,139660,1,Y,19,8,0,1,1,1,0,1,Unk,
50,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2848,Female,2,Manufacturing Director,Single,43740,3,Y,15,8,1,21,5,5,4,4,Retirement,History force myself.
41,No,Travel_Rarely,Sales,7,4,Marketing,1,2849,Male,4,Laboratory Technician,Divorced,68420,4,Y,12,8,1,13,3,9,1,8,Unk,
30,No,Travel_Rarely,Human Resources,1,4,Human Resources,1,2850,Female,1,Manager,Married,174260,2,Y,12,8,1,12,0,10,7,4,Unk,
38,No,Travel_Rarely,Sales,1,1,Medical,1,2851,Male,2,Laboratory Technician,Single,176030,4,Y,16,8,0,12,0,8,0,7,Retirement,Personal fear indeed rest also.
32,No,Travel_Rarely,Research & Development,20,3,Medical,1,2852,Female,1,Manufacturing Director,Single,45810,3,Y,14,8,1,8,3,5,1,4,Retirement,Take nice into true side job.
27,No,Travel_Rarely,Research & Development,5,4,Medical,1,2853,Male,2,Healthcare Representative,Married,47350,0,Y,13,8,0,6,2,5,1,1,Involuntary,Market public task none past spend.
19,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1,2854,Male,2,Healthcare Representative,Single,41870,0,Y,22,8,1,1,4,0,0,0,Involuntary,Fast light home sign build not.
36,No,Travel_Frequently,Sales,25,3,Marketing,1,2855,Female,2,Research Director,Single,55050,4,Y,21,8,2,13,3,8,7,2,Unk,
30,No,Non-Travel,Sales,1,3,Medical,1,2856,Female,1,Sales Executive,Divorced,54700,1,Y,18,8,1,12,2,12,6,10,Unk,
45,No,Travel_Rarely,Research & Development,24,2,Medical,1,2857,Male,2,Sales Executive,Divorced,54760,4,Y,13,8,1,9,3,5,0,3,Unk,
56,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2858,Male,4,Manager,Divorced,25870,4,Y,12,8,0,19,2,2,2,2,Resignation,Order protect raise exist by behind dream memory.
33,No,Travel_Rarely,Research & Development,2,2,Medical,1,2859,Male,1,Sales Executive,Single,24400,0,Y,18,8,3,4,4,3,0,2,Retirement,Know blue difficult let black choice require.
19,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,1,2860,Male,2,Sales Executive,Single,159720,1,Y,21,8,0,1,2,1,1,0,Unk,
46,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,2861,Female,2,Laboratory Technician,Divorced,153790,1,Y,12,8,0,24,1,24,15,7,Unk,
38,No,Travel_Rarely,Sales,4,4,Life Sciences,1,2862,Male,1,Manufacturing Director,Single,70820,1,Y,14,8,0,2,3,2,2,1,Unk,
31,No,Travel_Rarely,Sales,2,5,Life Sciences,1,2863,Male,2,Sales Representative,Married,27280,8,Y,11,8,0,7,3,4,0,2,Unk,
34,No,Travel_Rarely,Sales,9,3,Marketing,1,2864,Female,2,Manager,Single,53680,2,Y,14,8,1,9,2,3,1,2,Unk,
41,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,1,2865,Male,5,Laboratory Technician,Single,53470,1,Y,24,8,1,4,1,4,0,2,Unk,
50,No,Travel_Rarely,Sales,19,4,Marketing,1,2866,Male,3,Sales Executive,Married,31950,2,Y,11,8,0,5,4,3,0,2,Retirement,Four read some later whether lose system.
